Mod:Item:MetaData, Localized Name
chisel:sandstonered1:4, 红砂岩
chisel:sandstonered1:5, 红砂岩
chisel:sandstonered1:6, 红砂岩
chisel:sandstonered1:7, 红砂岩
chisel:sandstonered1:8, 红砂岩
chisel:sandstonered1:9, 红砂岩
chisel:sandstonered2:0, 红砂岩
chisel:sandstonered2:1, 红砂岩
chisel:sandstonered2:2, 红砂岩
chisel:sandstonered2:3, 红砂岩
chisel:sandstonered2:4, 红砂岩
chisel:sandstonered2:5, 红砂岩
chisel:sandstonered2:6, 红砂岩
chisel:sandstonered2:7, 红砂岩
chisel:sandstone-scribbles:0, 刻文砂岩
chisel:sandstone-scribbles:1, 刻文砂岩
chisel:sandstone-scribbles:2, 刻文砂岩
chisel:sandstone-scribbles:3, 刻文砂岩
chisel:sandstone-scribbles:4, 刻文砂岩
chisel:sandstone-scribbles:5, 刻文砂岩
chisel:sandstone-scribbles:6, 刻文砂岩
chisel:sandstone-scribbles:7, 刻文砂岩
chisel:sandstone-scribbles:8, 刻文砂岩
chisel:sandstone-scribbles:9, 刻文砂岩
chisel:sandstone-scribbles:10, 刻文砂岩
chisel:sandstone-scribbles:11, 刻文砂岩
chisel:sandstone-scribbles:12, 刻文砂岩
chisel:sandstone-scribbles:13, 刻文砂岩
chisel:sandstone-scribbles:14, 刻文砂岩
chisel:sandstone-scribbles:15, 刻文砂岩
chisel:sandstonered-scribbles:0, Red Sandstone Scribbles
chisel:sandstonered-scribbles:1, Red Sandstone Scribbles
chisel:sandstonered-scribbles:2, Red Sandstone Scribbles
chisel:sandstonered-scribbles:3, Red Sandstone Scribbles
chisel:sandstonered-scribbles:4, Red Sandstone Scribbles
chisel:sandstonered-scribbles:5, Red Sandstone Scribbles
chisel:sandstonered-scribbles:6, Red Sandstone Scribbles
chisel:sandstonered-scribbles:7, Red Sandstone Scribbles
chisel:sandstonered-scribbles:8, Red Sandstone Scribbles
chisel:sandstonered-scribbles:9, Red Sandstone Scribbles
chisel:sandstonered-scribbles:10, Red Sandstone Scribbles
chisel:sandstonered-scribbles:11, Red Sandstone Scribbles
chisel:sandstonered-scribbles:12, Red Sandstone Scribbles
chisel:sandstonered-scribbles:13, Red Sandstone Scribbles
chisel:sandstonered-scribbles:14, Red Sandstone Scribbles
chisel:sandstonered-scribbles:15, Red Sandstone Scribbles
chisel:stonebrick:0, 錾制石砖
chisel:stonebrick:1, 錾制石砖
chisel:stonebrick:2, 錾制石砖
chisel:stonebrick:3, 錾制石砖
chisel:stonebrick:4, 錾制石砖
chisel:stonebrick:5, 錾制石砖
chisel:stonebrick:6, 錾制石砖
chisel:stonebrick:7, 錾制石砖
chisel:stonebrick:8, 錾制石砖
chisel:stonebrick:9, 錾制石砖
chisel:stonebrick:10, 錾制石砖
chisel:stonebrick:11, 錾制石砖
chisel:stonebrick:12, 錾制石砖
chisel:stonebrick:13, 錾制石砖
chisel:stonebrick:14, 錾制石砖
chisel:stonebrick:15, 錾制石砖
chisel:stonebrick1:0, 錾制石砖
chisel:stonebrick1:1, 錾制石砖
chisel:stonebrick1:2, 錾制石砖
chisel:stonebrick1:3, 錾制石砖
chisel:stonebrick1:4, 錾制石砖
chisel:stonebrick1:5, 錾制石砖
chisel:stonebrick1:6, 錾制石砖
chisel:stonebrick1:7, 錾制石砖
chisel:stonebrick1:8, 錾制石砖
chisel:stonebrick1:9, 錾制石砖
chisel:stonebrick2:0, 錾制石砖
chisel:stonebrick2:1, 錾制石砖
chisel:stonebrick2:2, 錾制石砖
chisel:stonebrick2:3, 錾制石砖
chisel:stonebrick2:4, 錾制石砖
chisel:stonebrick2:5, 錾制石砖
chisel:stonebrick2:6, 錾制石砖
chisel:stonebrick2:7, 錾制石砖
chisel:stonebrick2:8, 錾制石砖
chisel:stonebrick2:9, 錾制石砖
chisel:technical:0, 工业方块
chisel:technical:1, 工业方块
chisel:technical:2, 工业方块
chisel:technical:3, 工业方块
chisel:technical:4, 工业方块
chisel:technical:5, 工业方块
chisel:technical:6, 工业方块
chisel:technical:7, 工业方块
chisel:technical:8, 工业方块
chisel:technical:9, 工业方块
chisel:technical:10, 工业方块
chisel:technical:11, 工业方块
chisel:technical:12, 工业方块
chisel:technical:13, 工业方块
chisel:technical:14, 工业方块
chisel:technical:15, 工业方块
chisel:technical1:0, 工业方块
chisel:technical1:1, 工业方块
chisel:technical1:2, 工业方块
chisel:technical1:3, 工业方块
chisel:technical1:4, 工业方块
chisel:technicalnew:0, 工业方块
chisel:technicalnew:1, 工业方块
chisel:technicalnew:2, 工业方块
chisel:technicalnew:3, 工业方块
chisel:technicalnew:4, 工业方块
chisel:technicalnew:5, 工业方块
chisel:technicalnew:6, 工业方块
chisel:technicalnew:7, 工业方块
chisel:technicalnew:8, 工业方块
chisel:temple:0, 神庙石
chisel:temple:1, 神庙石
chisel:temple:2, 神庙石
chisel:temple:3, 神庙石
chisel:temple:4, 神庙石
chisel:temple:5, 神庙石
chisel:temple:6, 神庙石
chisel:temple:7, 神庙石
chisel:temple:8, 神庙石
chisel:temple:9, 神庙石
chisel:temple:10, 神庙石
chisel:temple:11, 神庙石
chisel:temple:12, 神庙石
chisel:temple:13, 神庙石
chisel:temple:14, 神庙石
chisel:temple:15, 神庙石
chisel:templemossy:0, 神庙苔石
chisel:templemossy:1, 神庙苔石
chisel:templemossy:2, 神庙苔石
chisel:templemossy:3, 神庙苔石
chisel:templemossy:4, 神庙苔石
chisel:templemossy:5, 神庙苔石
chisel:templemossy:6, 神庙苔石
chisel:templemossy:7, 神庙苔石
chisel:templemossy:8, 神庙苔石
chisel:templemossy:9, 神庙苔石
chisel:templemossy:10, 神庙苔石
chisel:templemossy:11, 神庙苔石
chisel:templemossy:12, 神庙苔石
chisel:templemossy:13, 神庙苔石
chisel:templemossy:14, 神庙苔石
chisel:templemossy:15, 神庙苔石
chisel:tyrian:0, 未来风格金属块
chisel:tyrian:1, 未来风格金属块
chisel:tyrian:2, 未来风格金属块
chisel:tyrian:3, 未来风格金属块
chisel:tyrian:4, 未来风格金属块
chisel:tyrian:5, 未来风格金属块
chisel:tyrian:6, 未来风格金属块
chisel:tyrian:7, 未来风格金属块
chisel:tyrian:8, 未来风格金属块
chisel:tyrian:9, 未来风格金属块
chisel:tyrian:10, 未来风格金属块
chisel:tyrian:11, 未来风格金属块
chisel:tyrian:12, 未来风格金属块
chisel:tyrian:13, 未来风格金属块
chisel:tyrian:14, 未来风格金属块
chisel:tyrian:15, 未来风格金属块
chisel:blockuranium:0, 铀块
chisel:blockuranium:1, 铀块
chisel:blockuranium:2, 铀块
chisel:blockuranium:3, 铀块
chisel:blockuranium:4, 铀块
chisel:blockuranium:5, 铀块
chisel:blockuranium:6, 铀块
chisel:valentines:0, 爱之方块
chisel:valentines:1, 爱之方块
chisel:valentines:2, 爱之方块
chisel:valentines:3, 爱之方块
chisel:valentines:4, 爱之方块
chisel:valentines:5, 爱之方块
chisel:valentines:6, 爱之方块
chisel:valentines:7, 爱之方块
chisel:valentines:8, 爱之方块
chisel:valentines:9, 爱之方块
chisel:voidstone:0, 虚空石
chisel:voidstone:1, 虚空石
chisel:voidstone:2, 虚空石
chisel:voidstone:3, 虚空石
chisel:voidstone:4, 虚空石
chisel:voidstone:5, 虚空石
chisel:voidstone:6, 虚空石
chisel:voidstone:7, 虚空石
chisel:energizedvoidstone:0, 元始虚空石
chisel:energizedvoidstone:1, 元始虚空石
chisel:energizedvoidstone:2, 元始虚空石
chisel:energizedvoidstone:3, 元始虚空石
chisel:energizedvoidstone:4, 元始虚空石
chisel:energizedvoidstone:5, 元始虚空石
chisel:energizedvoidstone:6, 元始虚空石
chisel:energizedvoidstone:7, 元始虚空石
chisel:voidstonerunic:0, 符文虚空石
chisel:voidstonerunic:1, 符文虚空石
chisel:voidstonerunic:2, 符文虚空石
chisel:voidstonerunic:3, 符文虚空石
chisel:voidstonerunic:4, 符文虚空石
chisel:voidstonerunic:5, 符文虚空石
chisel:voidstonerunic:6, 符文虚空石
chisel:voidstonerunic:7, 符文虚空石
chisel:voidstonerunic:8, 符文虚空石
chisel:voidstonerunic:9, 符文虚空石
chisel:voidstonerunic:10, 符文虚空石
chisel:voidstonerunic:11, 符文虚空石
chisel:voidstonerunic:12, 符文虚空石
chisel:voidstonerunic:13, 符文虚空石
chisel:voidstonerunic:14, 符文虚空石
chisel:waterstone:0, 水磨石
chisel:waterstone:1, 水磨石
chisel:waterstone:2, 水磨石
chisel:waterstone:3, 水磨石
chisel:waterstone:4, 水磨石
chisel:waterstone:5, 水磨石
chisel:waterstone:6, 水磨石
chisel:waterstone:7, 水磨石
chisel:waterstone:8, 水磨石
chisel:waterstone:9, 水磨石
chisel:waterstone:10, 水磨石
chisel:waterstone:11, 水磨石
chisel:waterstone:12, 水磨石
chisel:waterstone:13, 水磨石
chisel:waterstone:14, 水磨石
chisel:waterstone:15, 水磨石
chisel:waterstone1:0, 水磨石
chisel:waterstone1:1, 水磨石
chisel:waterstone1:2, 水磨石
chisel:waterstone1:3, 水磨石
chisel:waterstone1:4, 水磨石
chisel:waterstone1:5, 水磨石
chisel:waterstone1:6, 水磨石
chisel:waterstone1:7, 水磨石
chisel:waterstone1:8, 水磨石
chisel:waterstone1:9, 水磨石
chisel:waterstone1:10, 水磨石
chisel:waterstone1:11, 水磨石
chisel:waterstone1:12, 水磨石
chisel:waterstone1:13, 水磨石
chisel:waterstone1:14, 水磨石
chisel:waterstone1:15, 水磨石
chisel:waterstone2:0, 水磨石
chisel:wool_black:0, 黑色地毯
chisel:wool_black:1, 黑色地毯
chisel:wool_red:0, 红色地毯
chisel:wool_red:1, 红色地毯
chisel:wool_green:0, 绿色地毯
chisel:wool_green:1, 绿色地毯
chisel:wool_brown:0, 棕色地毯
chisel:wool_brown:1, 棕色地毯
chisel:wool_blue:0, 蓝色地毯
chisel:wool_blue:1, 蓝色地毯
chisel:wool_purple:0, 紫色地毯
chisel:wool_purple:1, 紫色地毯
chisel:wool_cyan:0, 青色地毯
chisel:wool_cyan:1, 青色地毯
chisel:wool_lightgray:0, 淡灰色地毯
chisel:wool_lightgray:1, 淡灰色地毯
chisel:wool_gray:0, 灰色地毯
chisel:wool_gray:1, 灰色地毯
chisel:wool_pink:0, 粉红色地毯
chisel:wool_pink:1, 粉红色地毯
chisel:wool_lime:0, 黄绿色地毯
chisel:wool_lime:1, 黄绿色地毯
chisel:wool_yellow:0, 黄色地毯
chisel:wool_yellow:1, 黄色地毯
chisel:wool_lightblue:0, 淡蓝色地毯
chisel:wool_lightblue:1, 淡蓝色地毯
chisel:wool_magenta:0, 品红色地毯
chisel:wool_magenta:1, 品红色地毯
chisel:wool_orange:0, 橙色地毯
chisel:wool_orange:1, 橙色地毯
chisel:wool_white:0, 地毯
chisel:wool_white:1, 地毯
forge:bucketfilled, %s Bucket
baubles:ring:0, 矿工指环
thaumcraft:thaumonomicon:0, 魔导手册
thaumcraft:thaumonomicon:1, 作弊者魔导手册
thaumcraft:curio:0, 奥术珍品
thaumcraft:curio:1, 传世珍品
thaumcraft:curio:2, 远古珍品
thaumcraft:curio:3, 邪术珍品
thaumcraft:curio:4, 光明珍品
thaumcraft:curio:5, 扭曲珍品
thaumcraft:curio:6, 血腥仪式
thaumcraft:loot_bag:0, 寻常藏宝袋
thaumcraft:loot_bag:1, 稀有藏宝袋
thaumcraft:loot_bag:2, 罕见藏宝袋
thaumcraft:primordial_pearl, item.primordial_pearl.name
thaumcraft:pech_wand, 岩精法杖
thaumcraft:celestial_notes:0, 天象笔记
thaumcraft:celestial_notes:1, 天象笔记
thaumcraft:celestial_notes:2, 天象笔记
thaumcraft:celestial_notes:3, 天象笔记
thaumcraft:celestial_notes:4, 天象笔记
thaumcraft:celestial_notes:5, 天象笔记
thaumcraft:celestial_notes:6, 天象笔记
thaumcraft:celestial_notes:7, 天象笔记
thaumcraft:celestial_notes:8, 天象笔记
thaumcraft:celestial_notes:9, 天象笔记
thaumcraft:celestial_notes:10, 天象笔记
thaumcraft:celestial_notes:11, 天象笔记
thaumcraft:celestial_notes:12, 天象笔记
thaumcraft:amber, 琥珀
thaumcraft:quicksilver, 水银
thaumcraft:ingot:0, 神秘锭
thaumcraft:ingot:1, 虚空金属锭
thaumcraft:ingot:2, 炼金黄铜锭
thaumcraft:nugget:0, 铁粒
thaumcraft:nugget:1, 铜粒
thaumcraft:nugget:2, 锡粒
thaumcraft:nugget:3, 银粒
thaumcraft:nugget:4, 铅粒
thaumcraft:nugget:5, 水银液滴
thaumcraft:nugget:6, 神秘粒
thaumcraft:nugget:7, 虚空金属粒
thaumcraft:nugget:8, 炼金黄铜粒
thaumcraft:nugget:9, 石英碎片
thaumcraft:nugget:10, 稀土
thaumcraft:cluster:0, 铁原矿簇
thaumcraft:cluster:1, 金原矿簇
thaumcraft:cluster:2, 铜原矿簇
thaumcraft:cluster:3, 锡原矿簇
thaumcraft:cluster:4, 银原矿簇
thaumcraft:cluster:5, 铅原矿簇
thaumcraft:cluster:6, 朱砂原矿簇
thaumcraft:cluster:7, 石英原矿簇
thaumcraft:fabric, 魔力布匹
thaumcraft:vis_resonator, 魔力谐振器
thaumcraft:tallow, 魔力油脂
thaumcraft:mechanism_simple, 简易奥术装置
thaumcraft:mechanism_complex, 精密奥术装置
thaumcraft:plate:0, 黄铜板
thaumcraft:plate:1, 铁板
thaumcraft:plate:2, 神秘板
thaumcraft:plate:3, 虚空金属板
thaumcraft:filter, 源质滤管
thaumcraft:morphic_resonator, 形态谐振器
thaumcraft:salis_mundus, 世界盐
thaumcraft:mirrored_glass, 镜面玻璃
thaumcraft:void_seed, 虚空种子
thaumcraft:mind:0, 发条之心
thaumcraft:mind:1, 神秘生物学之心
thaumcraft:module:0, 视觉组件
thaumcraft:module:1, 攻击组件
thaumcraft:crystal_essence, %s 魔力水晶碎片
thaumcraft:chunk:0, 牛肉粒
thaumcraft:chunk:1, 鸡肉粒
thaumcraft:chunk:2, 猪肉粒
thaumcraft:chunk:3, 鱼肉粒
thaumcraft:chunk:4, 兔肉粒
thaumcraft:chunk:5, 羊肉粒
thaumcraft:triple_meat_treat, 三层肉饼
thaumcraft:brain, 僵尸之脑
thaumcraft:label:0, 空白标签
thaumcraft:phial:0, 玻璃安瓿
thaumcraft:phial:1, Aer 源质安瓿
thaumcraft:phial:1, Terra 源质安瓿
thaumcraft:phial:1, Ignis 源质安瓿
thaumcraft:phial:1, Aqua 源质安瓿
thaumcraft:phial:1, Ordo 源质安瓿
thaumcraft:phial:1, Perditio 源质安瓿
thaumcraft:phial:1, Vacuos 源质安瓿
thaumcraft:phial:1, Lux 源质安瓿
thaumcraft:phial:1, Motus 源质安瓿
thaumcraft:phial:1, Gelum 源质安瓿
thaumcraft:phial:1, Vitreus 源质安瓿
thaumcraft:phial:1, Metallum 源质安瓿
thaumcraft:phial:1, Victus 源质安瓿
thaumcraft:phial:1, Mortuus 源质安瓿
thaumcraft:phial:1, Potentia 源质安瓿
thaumcraft:phial:1, Permutatio 源质安瓿
thaumcraft:phial:1, Praecantatio 源质安瓿
thaumcraft:phial:1, Auram 源质安瓿
thaumcraft:phial:1, Alkimia 源质安瓿
thaumcraft:phial:1, Vitium 源质安瓿
thaumcraft:phial:1, Tenebrae 源质安瓿
thaumcraft:phial:1, Alienis 源质安瓿
thaumcraft:phial:1, Volatus 源质安瓿
thaumcraft:phial:1, Herba 源质安瓿
thaumcraft:phial:1, Instrumentum 源质安瓿
thaumcraft:phial:1, Fabrico 源质安瓿
thaumcraft:phial:1, Machina 源质安瓿
thaumcraft:phial:1, Vinculum 源质安瓿
thaumcraft:phial:1, Spiritus 源质安瓿
thaumcraft:phial:1, Cognitio 源质安瓿
thaumcraft:phial:1, Sensus 源质安瓿
thaumcraft:phial:1, Aversio 源质安瓿
thaumcraft:phial:1, Praemunio 源质安瓿
thaumcraft:phial:1, Desiderium 源质安瓿
thaumcraft:phial:1, Exanimis 源质安瓿
thaumcraft:phial:1, Bestia 源质安瓿
thaumcraft:phial:1, Humanus 源质安瓿
thaumcraft:phial:1, Fames 源质安瓿
thaumcraft:phial:1, Corpus 源质安瓿
thaumcraft:phial:1, Invidia 源质安瓿
thaumcraft:phial:1, Gula 源质安瓿
thaumcraft:phial:1, Luxuria 源质安瓿
thaumcraft:phial:1, Infernus 源质安瓿
thaumcraft:phial:1, Superbia 源质安瓿
thaumcraft:phial:1, Desidia 源质安瓿
thaumcraft:phial:1, Ira 源质安瓿
thaumcraft:phial:1, Terminus 源质安瓿
thaumcraft:phial:1, Fluctus 源质安瓿
thaumcraft:phial:1, Sonus 源质安瓿
thaumcraft:phial:1, Exitium 源质安瓿
thaumcraft:phial:1, Caeles 源质安瓿
thaumcraft:phial:1, Draco 源质安瓿
thaumcraft:phial:1, Infernum 源质安瓿
thaumcraft:phial:1, Ventus 源质安瓿
thaumcraft:phial:1, Visum 源质安瓿
thaumcraft:phial:1, Imperium 源质安瓿
thaumcraft:phial:1, Spatio 源质安瓿
thaumcraft:phial:1, Tempus 源质安瓿
thaumcraft:phial:1, Tinctura 源质安瓿
thaumcraft:alumentum:0, 源动之焰
thaumcraft:jar_brace, 黄铜盖箍
thaumcraft:bottle_taint, 腐化瓶
thaumcraft:sanity_soap, 祛邪肥皂
thaumcraft:bath_salts, 净化浴盐
thaumcraft:turret:0, 自动十字弩
thaumcraft:turret:1, 高级自动弩
thaumcraft:turret:2, 奥术钻探机
thaumcraft:causality_collapser, 悖论物质
thaumcraft:scribing_tools, 笔与墨
thaumcraft:thaumometer, 魔导透镜
thaumcraft:resonator, 源质谐振器
thaumcraft:sanity_checker, 神智检测仪
thaumcraft:hand_mirror, 魔力手镜
thaumcraft:thaumium_axe, 神秘斧
thaumcraft:thaumium_sword, 神秘剑
thaumcraft:thaumium_shovel, 神秘锹
thaumcraft:thaumium_pick, 神秘镐
thaumcraft:thaumium_hoe, 神秘锄
thaumcraft:void_axe, 虚空斧
thaumcraft:void_sword, 虚空剑
thaumcraft:void_shovel, 虚空锹
thaumcraft:void_pick, 虚空镐
thaumcraft:void_hoe, 虚空锄
thaumcraft:elemental_axe, 奔流斧
thaumcraft:elemental_sword, 风雷剑
thaumcraft:elemental_shovel, 后土铲
thaumcraft:elemental_pick, 炽心镐
thaumcraft:elemental_hoe, 句芒锄
thaumcraft:primal_crusher, 元始杵
thaumcraft:crimson_blade, 血腥之刃
thaumcraft:grapple_gun, 奥术机动装置
thaumcraft:grapple_gun_tip, 机动装置头部
thaumcraft:grapple_gun_spool, 机动装置滚轴
thaumcraft:goggles, 揭示之护目镜
thaumcraft:thaumium_helm, 神秘头盔
thaumcraft:thaumium_chest, 神秘胸甲
thaumcraft:thaumium_legs, 神秘护腿
thaumcraft:thaumium_boots, 神秘靴子
thaumcraft:cloth_chest, 神秘使法袍
thaumcraft:cloth_legs, 神秘使护腿
thaumcraft:cloth_boots, 神秘使之靴
thaumcraft:traveller_boots, 旅行者之靴
thaumcraft:fortress_helm, 神秘要塞兜鍪
thaumcraft:fortress_chest, 神秘要塞胸铠
thaumcraft:fortress_legs, 神秘要塞护胫
thaumcraft:void_helm, 虚空头盔
thaumcraft:void_chest, 虚空胸甲
thaumcraft:void_legs, 虚空护腿
thaumcraft:void_boots, 虚空靴子
thaumcraft:void_robe_helm, 虚空神秘使兜帽
thaumcraft:void_robe_chest, 虚空神秘使法袍
thaumcraft:void_robe_legs, 虚空神秘使护腿
thaumcraft:crimson_plate_helm, 血腥邪徒头盔
thaumcraft:crimson_plate_chest, 血腥邪徒胸甲
thaumcraft:crimson_plate_legs, 血腥邪徒护胫
thaumcraft:crimson_boots, 血腥邪徒靴子
thaumcraft:crimson_robe_helm, 血腥邪徒兜帽
thaumcraft:crimson_robe_chest, 血腥邪徒法袍
thaumcraft:crimson_robe_legs, 血腥邪徒护腿
thaumcraft:crimson_praetor_helm, 血腥主教头盔
thaumcraft:crimson_praetor_chest, 血腥主教胸甲
thaumcraft:crimson_praetor_legs, 血腥主教护胫
thaumcraft:baubles:0, 凡人护身符
thaumcraft:baubles:1, 凡人指环
thaumcraft:baubles:2, 凡人腰带
thaumcraft:baubles:3, 学徒指环
thaumcraft:baubles:4, 精致护身符
thaumcraft:baubles:5, 精致指环
thaumcraft:baubles:6, 精致腰带
thaumcraft:amulet_vis:0, 魔力石
thaumcraft:amulet_vis:1, 魔力护身符
thaumcraft:verdant_charm, 翠心指环
thaumcraft:curiosity_band, 求知发带
thaumcraft:voidseer_charm, 虚空预言者的珍珠
thaumcraft:cloud_ring, 云霄指环
thaumcraft:charm_undying, 不死护符
thaumcraft:creative_flux_sponge, 咒波清理海绵
thaumcraft:enchanted_placeholder, 任何附魔物品
thaumcraft:caster_basic, 法师护手
thaumcraft:focus_1, 空白次级核心
thaumcraft:focus_2, 空白高级核心
thaumcraft:focus_3, 空白大师核心
thaumcraft:focus_pouch, 施术核心手袋
thaumcraft:golem_bell, 傀儡使铃铛
thaumcraft:golem, 傀儡
thaumcraft:seal:0, 空白印记
thaumcraft:seal:1, 操控印记：聚集
thaumcraft:seal:2, 高级操控印记：聚集
thaumcraft:seal:3, 操控印记：贮存
thaumcraft:seal:4, 高级操控印记：贮存
thaumcraft:seal:5, 操控印记：空置
thaumcraft:seal:6, 高级操控印记：空置
thaumcraft:seal:7, 操控印记：收获
thaumcraft:seal:8, 操控印记：屠宰
thaumcraft:seal:9, 操控印记：守卫
thaumcraft:seal:10, 高级操控印记：守卫
thaumcraft:seal:11, 操控印记：砍伐
thaumcraft:seal:12, 操控印记：采掘
thaumcraft:seal:13, 操控印记：使用
thaumcraft:seal:14, 操控印记：供给
thaumcraft:seal:15, 操控印记：仓储
thaumcraft:seal:16, Control Seal: Advanced Block Breaker
thaumcraft:seal:17, 操控印记：治安
thaumcraft:seal:18, 高级操控印记：治安
thaumicaugmentation:vis_regenerator, 灵气再生器
thaumicaugmentation:warded_chest, 守护箱子
thaumicaugmentation:temporary_light, 秘术辉光
thaumicaugmentation:stone:0, 虚空石
thaumicaugmentation:stone:1, 腐化虚空石
thaumicaugmentation:stone:2, 腐化虚空石壤
thaumicaugmentation:stone:3, 荒古符石
thaumicaugmentation:stone:4, 雕文古石
thaumicaugmentation:stone:5, 荒古石砖
thaumicaugmentation:stone:6, 陈年石头
thaumicaugmentation:stone:7, 发光陈年石头
thaumicaugmentation:stone:8, 荒古石柱
thaumicaugmentation:stone:9, 平滑荒古石砖
thaumicaugmentation:stone:10, 荒古圆石
thaumicaugmentation:stone:11, 荒古石灯
thaumicaugmentation:arcane_trapdoor_wood, 宏伟之木奥能活板门
thaumicaugmentation:arcane_trapdoor_metal, 神秘奥能活板门
thaumicaugmentation:arcane_trapdoor_silverwood, 银木奥能活板门
thaumicaugmentation:taint_flower, 腐化花
thaumicaugmentation:impetus_drainer, 元动汲取仪
